order_id,order_amount,order_status,finish_time,rent_museum_id,use_count
56184,200.0,5,03/20/2019,5,18331
56203,200.0,5,03/20/2019,5,10598
56209,200.0,5,03/20/2019,5,2974
56212,200.0,5,03/20/2019,5,3331
56213,200.0,5,03/20/2019,5,3311
56215,200.0,5,03/20/2019,5,4600
56221,200.0,5,03/20/2019,5,374
56223,200.0,5,03/20/2019,5,6385
56225,200.0,5,03/20/2019,5,1916
56226,200.0,5,03/20/2019,5,4931
56227,200.0,5,03/20/2019,5,6116
56228,200.0,5,03/20/2019,5,2046
56233,200.0,5,03/20/2019,5,96
56234,200.0,5,03/20/2019,5,3088
56241,200.0,5,03/20/2019,5,149
56249,200.0,5,03/20/2019,5,6794
56252,200.0,5,03/20/2019,5,6579
56282,200.0,5,03/21/2019,5,13927
56284,200.0,5,03/21/2019,5,21516
56286,200.0,5,03/21/2019,5,4893
56287,200.0,5,03/21/2019,5,12527
56288,200.0,5,03/21/2019,5,17007
56291,200.0,5,03/21/2019,5,17794
56292,200.0,5,03/21/2019,5,15194
56293,200.0,5,03/21/2019,5,3060
56294,200.0,5,03/21/2019,5,15108
56295,200.0,5,03/21/2019,5,604
56299,200.0,5,03/21/2019,5,196
56301,200.0,5,03/21/2019,5,20253
56303,200.0,5,03/21/2019,5,3969
56306,200.0,5,03/21/2019,5,21235
56308,200.0,5,03/21/2019,5,4118
56309,200.0,5,03/21/2019,5,4068
56312,200.0,5,03/21/2019,5,18004
56313,200.0,5,03/21/2019,5,13505
56316,200.0,5,03/21/2019,5,14992
56317,200.0,5,03/21/2019,5,7185
56318,200.0,5,03/21/2019,5,12851
56323,200.0,5,03/21/2019,5,12075
56331,200.0,5,03/21/2019,5,11871
56334,200.0,5,03/21/2019,5,15680
56337,200.0,5,03/21/2019,5,11186
56339,200.0,5,03/21/2019,5,11796
56342,200.0,5,03/21/2019,5,12154
56343,200.0,5,03/21/2019,5,15995
56348,200.0,5,03/21/2019,5,3954
56352,200.0,5,03/21/2019,5,20009
56353,200.0,5,03/21/2019,5,13871
56354,200.0,5,03/21/2019,5,13849
56357,200.0,5,03/21/2019,5,5288
56359,200.0,5,03/21/2019,5,17832
56360,200.0,5,03/21/2019,5,13699
56361,200.0,5,03/21/2019,5,3779
56362,200.0,5,03/21/2019,5,13578
56363,200.0,5,03/21/2019,5,3768
56364,200.0,5,03/21/2019,5,13677
56365,200.0,5,03/21/2019,5,13568
56366,200.0,5,03/21/2019,5,13555
56367,200.0,5,03/21/2019,5,5529
56368,200.0,5,03/21/2019,5,5461
56369,200.0,5,03/21/2019,5,5482
56370,200.0,5,03/21/2019,5,5481
56375,200.0,5,03/21/2019,5,11357
56376,200.0,5,03/21/2019,5,15756
56377,200.0,5,03/21/2019,5,107
56378,200.0,5,03/21/2019,5,11805
56379,200.0,5,03/21/2019,5,5843
56380,200.0,5,03/21/2019,5,5772
56383,200.0,5,03/21/2019,5,6202
56387,200.0,5,03/21/2019,5,8412
56388,200.0,5,03/21/2019,5,17894
56389,200.0,5,03/21/2019,5,14177
56390,200.0,5,03/21/2019,5,5240
56391,200.0,5,03/21/2019,5,14038
56392,200.0,5,03/21/2019,5,4214
56394,200.0,5,03/21/2019,5,11556
56395,200.0,5,03/21/2019,5,11221
56396,200.0,5,03/21/2019,5,17150
56400,200.0,5,03/21/2019,5,14644
56401,200.0,5,03/21/2019,5,8145
56405,200.0,5,03/21/2019,5,9186
56409,200.0,5,03/21/2019,5,8154
56410,200.0,5,03/21/2019,5,8084
56413,200.0,5,03/21/2019,5,11033
56416,200.0,5,03/21/2019,5,1081
56444,200.0,5,03/21/2019,5,2827
56447,200.0,5,03/21/2019,5,7233
56473,200.0,5,03/22/2019,5,6941
56477,200.0,5,03/22/2019,5,7327
56490,200.0,5,03/22/2019,5,71
56496,200.0,5,03/22/2019,5,18404
56497,200.0,5,03/22/2019,5,11115
56499,200.0,5,03/22/2019,5,11113
56500,200.0,5,03/22/2019,5,80
56501,200.0,5,03/22/2019,5,11081
56502,200.0,5,03/22/2019,5,3940
56503,200.0,5,03/22/2019,5,10792
56506,200.0,5,03/22/2019,5,3512
56514,200.0,5,03/22/2019,5,11245
56516,200.0,5,03/22/2019,5,13387
56517,200.0,5,03/22/2019,5,7496
56523,200.0,5,03/22/2019,5,16512
56524,200.0,5,03/22/2019,5,16431
56528,200.0,5,03/22/2019,5,16221
56529,200.0,5,03/22/2019,5,16209
56531,200.0,5,03/22/2019,5,11511
56540,200.0,5,03/22/2019,5,3739
56541,200.0,5,03/22/2019,5,9940
56543,200.0,5,03/22/2019,5,12032
56545,200.0,5,03/22/2019,5,1854
56546,200.0,5,03/22/2019,5,3418
56549,200.0,5,03/22/2019,5,3870
56553,200.0,5,03/22/2019,5,19959
56568,200.0,5,03/22/2019,5,11230
56570,200.0,5,03/22/2019,5,3830
56571,200.0,5,03/22/2019,5,5273
56573,200.0,5,03/22/2019,5,5194
56576,200.0,5,03/22/2019,5,3266
56578,200.0,5,03/22/2019,5,11133
56588,200.0,5,03/22/2019,5,3898
56589,200.0,5,03/22/2019,5,3883
56591,200.0,5,03/22/2019,5,3673
56593,200.0,5,03/22/2019,5,4226
56595,200.0,5,03/22/2019,5,4211
56596,200.0,5,03/22/2019,5,3990
56603,200.0,5,03/22/2019,5,3651
56607,200.0,5,03/22/2019,5,3200
56609,200.0,5,03/22/2019,5,2853
56610,200.0,5,03/22/2019,5,6250
56612,200.0,5,03/22/2019,5,7083
56617,200.0,5,03/22/2019,5,1022
56636,200.0,5,03/23/2019,5,21358
56637,200.0,5,03/23/2019,5,21310
56639,200.0,5,03/23/2019,5,20631
56641,200.0,5,03/23/2019,5,20327
56642,200.0,5,03/23/2019,5,17363
56643,200.0,5,03/23/2019,5,20307
56644,200.0,5,03/23/2019,5,20275
56645,200.0,5,03/23/2019,5,20285
56646,200.0,5,03/23/2019,5,17728
56649,200.0,5,03/23/2019,5,3542
56650,200.0,5,03/23/2019,5,3466
56654,200.0,5,03/23/2019,5,19024
56659,200.0,5,03/23/2019,5,12181
56668,200.0,5,03/23/2019,5,9032
56669,200.0,5,03/23/2019,5,18616
56670,200.0,5,03/23/2019,5,11032
56671,200.0,5,03/23/2019,5,15369
56672,200.0,5,03/23/2019,5,13501
56673,200.0,5,03/23/2019,5,13417
56674,200.0,5,03/23/2019,5,9728
56675,200.0,5,03/23/2019,5,13903
56676,200.0,5,03/23/2019,5,9677
56678,200.0,5,03/23/2019,5,10455
56679,200.0,5,03/23/2019,5,10477
56680,200.0,5,03/23/2019,5,10423
56685,200.0,5,03/23/2019,5,21226
56687,200.0,5,03/23/2019,5,18970
56688,200.0,5,03/23/2019,5,21147
56692,200.0,5,03/23/2019,5,16364
56693,200.0,5,03/23/2019,5,5918
56694,200.0,5,03/23/2019,5,15718
56712,200.0,5,03/23/2019,5,15758
56713,200.0,5,03/23/2019,5,154
56714,200.0,5,03/23/2019,5,12185
56715,200.0,5,03/23/2019,5,13040
56719,200.0,5,03/23/2019,5,12091
56720,200.0,5,03/23/2019,5,17480
56721,200.0,5,03/23/2019,5,100
56722,200.0,5,03/23/2019,5,3570
56723,200.0,5,03/23/2019,5,437
56727,200.0,5,03/23/2019,5,12205
56731,200.0,5,03/23/2019,5,12123
56732,200.0,5,03/23/2019,5,17087
56735,200.0,5,03/23/2019,5,17967
56736,200.0,5,03/23/2019,5,17924
56738,200.0,5,03/23/2019,5,12584
56739,200.0,5,03/23/2019,5,17447
56742,200.0,5,03/23/2019,5,2180
56743,200.0,5,03/23/2019,5,16951
56745,200.0,5,03/23/2019,5,11706
56746,200.0,5,03/23/2019,5,17304
56747,200.0,5,03/23/2019,5,18181
56748,200.0,5,03/23/2019,5,12917
56750,200.0,5,03/23/2019,5,12808
56751,200.0,5,03/23/2019,5,12687
56753,200.0,5,03/23/2019,5,12716
56754,200.0,5,03/23/2019,5,12648
56755,200.0,5,03/23/2019,5,19234
56761,200.0,5,03/23/2019,5,17152
56762,200.0,5,03/23/2019,5,9643
56766,200.0,5,03/23/2019,5,19904
56767,200.0,5,03/23/2019,5,9580
56768,200.0,5,03/23/2019,5,12165
56770,200.0,5,03/23/2019,5,19753
56775,200.0,5,03/23/2019,5,19699
56776,200.0,5,03/23/2019,5,13594
56780,200.0,5,03/23/2019,5,2801
56782,200.0,5,03/23/2019,5,13490
56786,200.0,5,03/23/2019,5,2756
56787,200.0,5,03/23/2019,5,13812
56789,200.0,5,03/23/2019,5,13331
56790,200.0,5,03/23/2019,5,2686
56792,200.0,5,03/23/2019,5,2704
56793,200.0,5,03/23/2019,5,18391
56794,200.0,5,03/23/2019,5,2702
56795,200.0,5,03/23/2019,5,11607
56798,200.0,5,03/23/2019,5,1558
56799,200.0,5,03/23/2019,5,7333
56803,200.0,5,03/23/2019,5,15560
56804,200.0,5,03/23/2019,5,8095
56805,200.0,5,03/23/2019,5,19110
56807,200.0,5,03/23/2019,5,15968
56809,200.0,5,03/23/2019,5,13614
56810,200.0,5,03/23/2019,5,8312
56815,200.0,5,03/23/2019,5,2350
56823,200.0,5,03/23/2019,5,12062
56824,200.0,5,03/23/2019,5,7157
56830,200.0,5,03/23/2019,5,11973
56836,200.0,5,03/23/2019,5,67
56840,200.0,5,03/23/2019,5,4622
56844,200.0,5,03/23/2019,5,4401
56845,200.0,5,03/23/2019,5,4397
56846,200.0,5,03/23/2019,5,18771
56847,200.0,5,03/23/2019,5,15196
56848,200.0,5,03/23/2019,5,4389
56849,200.0,5,03/23/2019,5,15180
56850,200.0,5,03/23/2019,5,15178
56851,200.0,5,03/23/2019,5,15170
56852,200.0,5,03/23/2019,5,12540
56854,200.0,5,03/23/2019,5,12180
56859,200.0,5,03/23/2019,5,14450
56860,200.0,5,03/23/2019,5,19407
56861,200.0,5,03/23/2019,5,3368
56863,200.0,5,03/23/2019,5,5020
56864,200.0,5,03/23/2019,5,14873
56865,200.0,5,03/23/2019,5,6675
56871,200.0,5,03/23/2019,5,8624
56876,200.0,5,03/23/2019,5,13839
56877,200.0,5,03/23/2019,5,11124
56880,200.0,5,03/23/2019,5,11622
56884,200.0,5,03/23/2019,5,6332
56887,200.0,5,03/23/2019,5,2400
56890,200.0,5,03/23/2019,5,14940
56905,200.0,5,03/23/2019,5,14095
56909,200.0,5,03/23/2019,5,14622
56915,200.0,5,03/23/2019,5,8628
56916,200.0,5,03/23/2019,5,14082
56917,200.0,5,03/23/2019,5,9138
56919,200.0,5,03/23/2019,5,12855
56930,200.0,5,03/23/2019,5,11464
56931,200.0,5,03/23/2019,5,2917
56934,200.0,5,03/23/2019,5,2821
56936,200.0,5,03/23/2019,5,34
56937,200.0,5,03/23/2019,5,3812
56941,200.0,5,03/23/2019,5,2568
56948,200.0,5,03/23/2019,5,14616
56960,200.0,5,03/23/2019,5,11545
56973,200.0,5,03/23/2019,5,11320
56996,200.0,5,03/23/2019,5,15031
56999,200.0,5,03/23/2019,5,7994
57010,200.0,5,03/23/2019,5,13118
57015,200.0,5,03/23/2019,5,8806
57017,200.0,5,03/23/2019,5,8738
57022,200.0,5,03/23/2019,5,12773
57023,200.0,5,03/23/2019,5,2626
57028,200.0,5,03/23/2019,5,10428
57034,200.0,5,03/23/2019,5,8893
57035,200.0,5,03/23/2019,5,10903
57038,200.0,5,03/23/2019,5,8740
57041,200.0,5,03/23/2019,5,7118
57042,200.0,5,03/23/2019,5,6517
57043,200.0,5,03/23/2019,5,8783
57044,200.0,5,03/23/2019,5,6939
57046,200.0,5,03/23/2019,5,9484
57047,200.0,5,03/23/2019,5,5903
57048,200.0,5,03/23/2019,5,558
57051,200.0,5,03/23/2019,5,513
57052,200.0,5,03/23/2019,5,12289
57053,200.0,5,03/23/2019,5,3168
57054,200.0,5,03/23/2019,5,10051
57058,200.0,5,03/23/2019,5,12218
57059,200.0,5,03/23/2019,5,6558
57064,200.0,5,03/23/2019,5,255
57065,200.0,5,03/23/2019,5,5070
57069,200.0,5,03/23/2019,5,2636
57074,200.0,5,03/23/2019,5,698
57097,200.0,5,03/23/2019,5,5560
57100,200.0,5,03/23/2019,5,9814
57102,200.0,5,03/23/2019,5,2754
57104,200.0,5,03/23/2019,5,5972
57106,200.0,5,03/23/2019,5,4232
57107,200.0,5,03/23/2019,5,639
57109,200.0,5,03/23/2019,5,2467
57110,200.0,5,03/23/2019,5,2507
57111,200.0,5,03/23/2019,5,2439
57112,200.0,5,03/23/2019,5,2487
57115,200.0,5,03/23/2019,5,137
57116,200.0,5,03/23/2019,5,3215
57117,200.0,5,03/23/2019,5,1866
57119,200.0,5,03/23/2019,5,3468
57121,200.0,5,03/23/2019,5,1772
57122,200.0,5,03/23/2019,5,1717
57123,200.0,5,03/23/2019,5,675
57124,200.0,5,03/23/2019,5,658
57140,200.0,5,03/24/2019,5,9288
57141,200.0,5,03/24/2019,5,12344
57143,200.0,5,03/24/2019,5,14875
57151,200.0,5,03/24/2019,5,7967
57153,200.0,5,03/24/2019,5,8083
57154,200.0,5,03/24/2019,5,8101
57156,200.0,5,03/24/2019,5,16850
57157,200.0,5,03/24/2019,5,16836
57174,200.0,5,03/24/2019,5,10881
57175,200.0,5,03/24/2019,5,16278
57176,200.0,5,03/24/2019,5,11486
57181,200.0,5,03/24/2019,5,7475
57193,200.0,5,03/24/2019,5,12423
57195,200.0,5,03/24/2019,5,21310
57196,200.0,5,03/24/2019,5,2697
57199,200.0,5,03/24/2019,5,18114
57202,200.0,5,03/24/2019,5,19619
57203,200.0,5,03/24/2019,5,11528
57205,200.0,5,03/24/2019,5,10791
57208,200.0,5,03/24/2019,5,11328
57211,200.0,5,03/24/2019,5,7891
57213,200.0,5,03/24/2019,5,18258
57217,200.0,5,03/24/2019,5,11106
57218,200.0,5,03/24/2019,5,14667
57219,200.0,5,03/24/2019,5,7838
57220,200.0,5,03/24/2019,5,12230
57222,200.0,5,03/24/2019,5,803
57223,200.0,5,03/24/2019,5,17369
57226,200.0,5,03/24/2019,5,17265
57229,200.0,5,03/24/2019,5,12437
57232,200.0,5,03/24/2019,5,21003
57233,200.0,5,03/24/2019,5,12361
57239,200.0,5,03/24/2019,5,9216
57241,200.0,5,03/24/2019,5,9201
57242,200.0,5,03/24/2019,5,9568
57243,200.0,5,03/24/2019,5,9550
57247,200.0,5,03/24/2019,5,16259
57250,200.0,5,03/24/2019,5,34
57251,200.0,5,03/24/2019,5,19952
57252,200.0,5,03/24/2019,5,17282
57253,200.0,5,03/24/2019,5,17304
57255,200.0,5,03/24/2019,5,15531
57256,200.0,5,03/24/2019,5,15372
57257,200.0,5,03/24/2019,5,19761
57258,200.0,5,03/24/2019,5,20284
57259,200.0,5,03/24/2019,5,16194
57264,200.0,5,03/24/2019,5,19118
57265,200.0,5,03/24/2019,5,19409
57267,200.0,5,03/24/2019,5,7952
57268,200.0,5,03/24/2019,5,15038
57270,200.0,5,03/24/2019,5,10277
57271,200.0,5,03/24/2019,5,13111
57273,200.0,5,03/24/2019,5,10662
57276,200.0,5,03/24/2019,5,10667
57280,200.0,5,03/24/2019,5,8696
57284,200.0,5,03/24/2019,5,14807
57286,200.0,5,03/24/2019,5,20904
57287,200.0,5,03/24/2019,5,3474
57290,200.0,5,03/24/2019,5,11917
57292,200.0,5,03/24/2019,5,13434
57300,200.0,5,03/24/2019,5,17088
57301,200.0,5,03/24/2019,5,17266
57303,200.0,5,03/24/2019,5,14038
57310,200.0,5,03/24/2019,5,12454
57311,200.0,5,03/24/2019,5,15911
57316,200.0,5,03/24/2019,5,537
57318,200.0,5,03/24/2019,5,15483
57324,200.0,5,03/24/2019,5,12249
57325,200.0,5,03/24/2019,5,19934
57328,200.0,5,03/24/2019,5,3382
57330,200.0,5,03/24/2019,5,8121
57332,200.0,5,03/24/2019,5,8032
57333,200.0,5,03/24/2019,5,8037
57334,200.0,5,03/24/2019,5,2745
57338,200.0,5,03/24/2019,5,65
57344,200.0,5,03/24/2019,5,11438
57346,200.0,5,03/24/2019,5,171
57348,200.0,5,03/24/2019,5,9606
57351,200.0,5,03/24/2019,5,2111
57353,200.0,5,03/24/2019,5,389
57355,200.0,5,03/24/2019,5,15921
57357,200.0,5,03/24/2019,5,3754
57359,200.0,5,03/24/2019,5,16662
57362,200.0,5,03/24/2019,5,15749
57363,200.0,5,03/24/2019,5,7527
57365,200.0,5,03/24/2019,5,15658
57367,200.0,5,03/24/2019,5,15686
57369,200.0,5,03/24/2019,5,2790
57371,200.0,5,03/24/2019,5,4956
57372,200.0,5,03/24/2019,5,4917
57374,200.0,5,03/24/2019,5,13469
57375,200.0,5,03/24/2019,5,12108
57377,200.0,5,03/24/2019,5,14807
57381,200.0,5,03/24/2019,5,14772
57384,200.0,5,03/24/2019,5,6884
57390,200.0,5,03/24/2019,5,593
57392,200.0,5,03/24/2019,5,779
57398,200.0,5,03/24/2019,5,70
57400,200.0,5,03/24/2019,5,8051
57402,200.0,5,03/24/2019,5,12758
57404,200.0,5,03/24/2019,5,20462
57406,200.0,5,03/24/2019,5,13682
57409,200.0,5,03/24/2019,5,18931
57413,200.0,5,03/24/2019,5,6311
57414,200.0,5,03/24/2019,5,15060
57416,200.0,5,03/24/2019,5,13004
57417,200.0,5,03/24/2019,5,12955
57418,200.0,5,03/24/2019,5,276
57419,200.0,5,03/24/2019,5,11642
57420,200.0,5,03/24/2019,5,4750
57421,200.0,5,03/24/2019,5,12895
57422,200.0,5,03/24/2019,5,20450
57425,200.0,5,03/24/2019,5,20491
57426,200.0,5,03/24/2019,5,11262
57427,200.0,5,03/24/2019,5,11291
57428,200.0,5,03/24/2019,5,17777
57429,200.0,5,03/24/2019,5,19040
57433,200.0,5,03/24/2019,5,7965
57434,200.0,5,03/24/2019,5,14231
57435,200.0,5,03/24/2019,5,83
57446,200.0,5,03/24/2019,5,5888
57447,200.0,5,03/24/2019,5,8639
57450,200.0,5,03/24/2019,5,5668
57452,200.0,5,03/24/2019,5,159
57455,200.0,5,03/24/2019,5,11711
57458,200.0,5,03/24/2019,5,7498
57460,200.0,5,03/24/2019,5,7366
57461,200.0,5,03/24/2019,5,16067
57462,200.0,5,03/24/2019,5,13219
57463,200.0,5,03/24/2019,5,16047
57465,200.0,5,03/24/2019,5,11760
57466,200.0,5,03/24/2019,5,13137
57468,200.0,5,03/24/2019,5,5570
57473,200.0,5,03/24/2019,5,1035
57479,200.0,5,03/24/2019,5,9288
57482,200.0,5,03/24/2019,5,14769
57483,200.0,5,03/24/2019,5,11188
57484,200.0,5,03/24/2019,5,15350
57489,200.0,5,03/24/2019,5,11637
57491,200.0,5,03/24/2019,5,10677
57492,200.0,5,03/24/2019,5,9860
57493,200.0,5,03/24/2019,5,10527
57494,200.0,5,03/24/2019,5,109
57495,200.0,5,03/24/2019,5,8592
57498,200.0,5,03/24/2019,5,11169
57499,200.0,5,03/24/2019,5,11143
57500,200.0,5,03/24/2019,5,6796
57502,200.0,5,03/24/2019,5,11135
57503,200.0,5,03/24/2019,5,11133
57505,200.0,5,03/24/2019,5,5288
57513,200.0,5,03/24/2019,5,6062
57516,200.0,5,03/24/2019,5,1017
57517,200.0,5,03/24/2019,5,10070
57518,200.0,5,03/24/2019,5,12863
57520,200.0,5,03/24/2019,5,2545
57523,200.0,5,03/24/2019,5,5826
57528,200.0,5,03/24/2019,5,3065
57529,200.0,5,03/24/2019,5,6680
57532,200.0,5,03/24/2019,5,2839
57535,200.0,5,03/24/2019,5,2513
57537,200.0,5,03/24/2019,5,708
57544,200.0,5,03/24/2019,5,3936
57553,200.0,5,03/24/2019,5,6366
57554,200.0,5,03/24/2019,5,6305
57557,200.0,5,03/24/2019,5,395
57559,200.0,5,03/24/2019,5,10788
57562,200.0,5,03/24/2019,5,3680
57568,200.0,5,03/24/2019,5,9470
57575,200.0,5,03/24/2019,5,10251
57581,200.0,5,03/24/2019,5,10234
57589,200.0,5,03/24/2019,5,4467
57594,200.0,5,03/24/2019,5,2457
57603,200.0,5,03/24/2019,5,5252
57607,200.0,5,03/24/2019,5,7975
57610,200.0,5,03/24/2019,5,3870
57615,200.0,5,03/24/2019,5,3742
57644,200.0,5,03/24/2019,5,774
57648,200.0,5,03/24/2019,5,6321
57651,200.0,5,03/24/2019,5,6285
57652,200.0,5,03/24/2019,5,6199
57658,200.0,5,03/24/2019,5,294
57661,200.0,5,03/24/2019,5,917
57672,200.0,5,03/24/2019,5,424
57678,200.0,5,03/24/2019,5,2880
57680,200.0,5,03/24/2019,5,7177
57681,200.0,5,03/24/2019,5,637
57689,200.0,5,03/25/2019,5,12283
57690,200.0,5,03/25/2019,5,7471
57694,200.0,5,03/25/2019,5,15865
57695,200.0,5,03/25/2019,5,20148
57698,200.0,5,03/25/2019,5,20131
57701,200.0,5,03/25/2019,5,18552
57702,200.0,5,03/25/2019,5,12672
57704,200.0,5,03/25/2019,5,13026
57705,200.0,5,03/25/2019,5,15594
57706,200.0,5,03/25/2019,5,10812
57707,200.0,5,03/25/2019,5,14630
57708,200.0,5,03/25/2019,5,10040
57709,200.0,5,03/25/2019,5,15523
57710,200.0,5,03/25/2019,5,19639
57711,200.0,5,03/25/2019,5,19507
57713,200.0,5,03/25/2019,5,15487
57717,200.0,5,03/25/2019,5,704
57718,200.0,5,03/25/2019,5,727
57719,200.0,5,03/25/2019,5,2714
57720,200.0,5,03/25/2019,5,249
57722,200.0,5,03/25/2019,5,18334
57723,200.0,5,03/25/2019,5,2832
57724,200.0,5,03/25/2019,5,10005
57725,200.0,5,03/25/2019,5,367
57726,200.0,5,03/25/2019,5,2312
57727,200.0,5,03/25/2019,5,11277
57729,200.0,5,03/25/2019,5,3350
57730,200.0,5,03/25/2019,5,2761
57731,200.0,5,03/25/2019,5,6483
57732,200.0,5,03/25/2019,5,2267
57735,200.0,5,03/25/2019,5,10331
57736,200.0,5,03/25/2019,5,7549
57739,200.0,5,03/25/2019,5,6102
57745,200.0,5,03/25/2019,5,7979
57762,200.0,5,03/26/2019,5,8915
57764,200.0,5,03/26/2019,5,18553
57765,200.0,5,03/26/2019,5,11750
57768,200.0,5,03/26/2019,5,14881
57769,200.0,5,03/26/2019,5,12527
57771,200.0,5,03/26/2019,5,3270
57773,200.0,5,03/26/2019,5,3193
57778,200.0,5,03/26/2019,5,19344
57783,200.0,5,03/26/2019,5,7766
57784,200.0,5,03/26/2019,5,10310
57785,200.0,5,03/26/2019,5,15270
57786,200.0,5,03/26/2019,5,2291
57787,200.0,5,03/26/2019,5,2224
57792,200.0,5,03/26/2019,5,2209
57794,200.0,5,03/26/2019,5,7641
57797,200.0,5,03/26/2019,5,10395
57798,200.0,5,03/26/2019,5,10351
57800,200.0,5,03/26/2019,5,11967
57801,200.0,5,03/26/2019,5,3731
57802,200.0,5,03/26/2019,5,2016
57803,200.0,5,03/26/2019,5,3636
57804,200.0,5,03/26/2019,5,3709
57809,200.0,5,03/26/2019,5,14431
57811,200.0,5,03/26/2019,5,13140
57814,200.0,5,03/26/2019,5,12188
57817,200.0,5,03/26/2019,5,16576
57818,200.0,5,03/26/2019,5,16571
57820,200.0,5,03/26/2019,5,16512
57824,200.0,5,03/26/2019,5,12750
57825,200.0,5,03/26/2019,5,5588
57827,200.0,5,03/26/2019,5,12433
57828,200.0,5,03/26/2019,5,2206
57831,200.0,5,03/26/2019,5,12196
57833,200.0,5,03/26/2019,5,18549
57835,200.0,5,03/26/2019,5,9150
57837,200.0,5,03/26/2019,5,10278
57838,200.0,5,03/26/2019,5,7183
57839,200.0,5,03/26/2019,5,8151
57840,200.0,5,03/26/2019,5,7151
57841,200.0,5,03/26/2019,5,5255
57842,200.0,5,03/26/2019,5,970
57843,200.0,5,03/26/2019,5,918
57846,200.0,5,03/26/2019,5,13566
57854,200.0,5,03/26/2019,5,5544
57860,200.0,5,03/26/2019,5,2465
57865,200.0,5,03/26/2019,5,11201
57866,200.0,5,03/26/2019,5,11028
57867,200.0,5,03/26/2019,5,11071
57868,200.0,5,03/26/2019,5,4788
57869,200.0,5,03/26/2019,5,14618
57870,200.0,5,03/26/2019,5,3899
57872,200.0,5,03/26/2019,5,8969
57873,200.0,5,03/26/2019,5,11549
57878,200.0,5,03/26/2019,5,7201
57879,200.0,5,03/26/2019,5,7166
57890,200.0,5,03/26/2019,5,3372
57892,200.0,5,03/26/2019,5,555
57899,200.0,5,03/26/2019,5,5148
57909,200.0,5,03/27/2019,5,20148
57911,200.0,5,03/27/2019,5,13166
57912,200.0,5,03/27/2019,5,6330
57914,200.0,5,03/27/2019,5,17975
57915,200.0,5,03/27/2019,5,7427
57917,200.0,5,03/27/2019,5,9862
57920,200.0,5,03/27/2019,5,2713
57922,200.0,5,03/27/2019,5,8885
57925,200.0,5,03/27/2019,5,11208
57926,200.0,5,03/27/2019,5,11150
57927,200.0,5,03/27/2019,5,11010
57932,200.0,5,03/27/2019,5,2960
57934,200.0,5,03/27/2019,5,10280
57935,200.0,5,03/27/2019,5,14207
57936,200.0,5,03/27/2019,5,14227
57937,200.0,5,03/27/2019,5,14192
57938,200.0,5,03/27/2019,5,7836
57941,200.0,5,03/27/2019,5,7956
57945,200.0,5,03/27/2019,5,2368
57950,200.0,5,03/27/2019,5,14040
57954,200.0,5,03/27/2019,5,4206
57956,200.0,5,03/27/2019,5,7976
57961,200.0,5,03/27/2019,5,12440
57962,200.0,5,03/27/2019,5,3864
57963,200.0,5,03/27/2019,5,56
57969,200.0,5,03/27/2019,5,13922
57972,200.0,5,03/27/2019,5,10758
57974,200.0,5,03/27/2019,5,5328
57980,200.0,5,03/27/2019,5,13447
57982,200.0,5,03/27/2019,5,9024
58001,200.0,5,03/27/2019,5,8827
58009,200.0,5,03/27/2019,5,4872
58015,200.0,5,03/27/2019,5,3287
58016,200.0,5,03/27/2019,5,3772
58033,200.0,5,03/28/2019,5,3893
58037,200.0,5,03/28/2019,5,10760
58041,200.0,5,03/28/2019,5,16219
58042,200.0,5,03/28/2019,5,16937
58049,200.0,5,03/28/2019,5,8279
58051,200.0,5,03/28/2019,5,13194
58055,200.0,5,03/28/2019,5,8008
58056,200.0,5,03/28/2019,5,7942
58057,200.0,5,03/28/2019,5,11557
58060,200.0,5,03/28/2019,5,9402
58063,200.0,5,03/28/2019,5,13164
58064,200.0,5,03/28/2019,5,15351
58065,200.0,5,03/28/2019,5,15267
58066,200.0,5,03/28/2019,5,9766
58068,200.0,5,03/28/2019,5,9693
58077,200.0,5,03/28/2019,5,6640
58079,200.0,5,03/28/2019,5,9729
58080,200.0,5,03/28/2019,5,9685
58081,200.0,5,03/28/2019,5,14967
58084,200.0,5,03/28/2019,5,5725
58085,200.0,5,03/28/2019,5,15379
58087,200.0,5,03/28/2019,5,287
58089,200.0,5,03/28/2019,5,2858
58090,200.0,5,03/28/2019,5,3563
58098,200.0,5,03/28/2019,5,13373
58099,200.0,5,03/28/2019,5,13300
58100,200.0,5,03/28/2019,5,13218
58104,200.0,5,03/28/2019,5,2176
58105,200.0,5,03/28/2019,5,2207
58106,200.0,5,03/28/2019,5,2183
58108,200.0,5,03/28/2019,5,2119
58109,200.0,5,03/28/2019,5,2066
58118,200.0,5,03/28/2019,5,230
58119,200.0,5,03/28/2019,5,2447
58120,200.0,5,03/28/2019,5,3285
58124,200.0,5,03/28/2019,5,12359
58128,200.0,5,03/28/2019,5,7479
58130,200.0,5,03/28/2019,5,3877
58131,200.0,5,03/28/2019,5,3862
58132,200.0,5,03/28/2019,5,392
58133,200.0,5,03/28/2019,5,8170
58135,200.0,5,03/28/2019,5,3335
58136,200.0,5,03/28/2019,5,8126
58137,200.0,5,03/28/2019,5,8048
58141,200.0,5,03/28/2019,5,4260
58142,200.0,5,03/28/2019,5,4274
58144,200.0,5,03/28/2019,5,4211
58145,200.0,5,03/28/2019,5,4128
58147,200.0,5,03/28/2019,5,1501
58152,200.0,5,03/28/2019,5,8610
